日期 时间 WH主压力（psi） T主压力（psi） WL主压力（psi） WH备压力（psi） T备压力（psi） WL备压力（psi） 高层进气压力（psi） 高层干燥气压力（psi） 高层卸压流量（L/min） 高层干燥气流量（L/min） 高层旁路流量（L/min） 低层进气压力（psi） 低层干燥气压力（psi） 低层卸压流量（L/min） 低层干燥气流量（L/min） 低层旁路流量（L/min）
2025-01-16 22:50:50 1539.61 1426.71 1672.43 0.00 0.00 0.00 15.35 6.26 0.00 4.97 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:50:51 1539.61 1428.93 1668.00 0.00 0.00 0.00 16.15 4.61 0.00 5.00 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:50:52 1537.40 1424.50 1676.86 0.00 0.00 0.00 14.01 6.38 0.00 4.99 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:50:53 1535.18 1426.71 1670.22 0.00 0.00 0.00 16.15 4.98 0.00 4.97 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:50:54 1544.04 1428.93 1674.65 0.00 0.00 0.00 16.51 6.14 0.00 4.96 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:50:55 1537.40 1431.14 1685.71 0.00 0.00 0.00 16.39 4.55 0.00 4.89 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:50:56 1541.82 1431.14 1672.43 0.00 0.00 0.00 16.33 6.32 0.00 4.97 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:50:57 1539.61 1428.93 1676.86 0.00 0.00 0.00 16.21 6.38 0.00 4.98 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:50:58 1535.18 1422.29 1661.36 0.00 0.00 0.00 16.27 6.26 0.00 4.99 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:50:59 1530.76 1422.29 1683.50 0.00 0.00 0.00 16.33 5.95 0.00 4.98 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:00 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.51 6.14 0.00 4.97 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:01 1532.97 1420.07 1681.29 0.00 0.00 0.00 16.09 4.79 0.00 4.97 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:02 1535.18 1422.29 1674.65 0.00 0.00 0.00 16.21 5.04 0.00 4.99 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:03 1535.18 1426.71 1672.43 0.00 0.00 0.00 14.99 6.50 0.00 4.95 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:04 1537.40 1420.07 1674.65 0.00 0.00 0.00 16.39 6.56 0.00 4.99 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:05 1530.76 1426.71 1672.43 0.00 0.00 0.00 16.45 6.44 0.00 4.98 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:06 1539.61 1428.93 1672.43 0.00 0.00 0.00 16.33 6.32 0.00 4.98 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:07 1537.40 1422.29 1674.65 0.00 0.00 0.00 15.78 6.44 0.00 4.95 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:08 1544.04 1435.57 1668.00 0.00 0.00 0.00 16.33 6.38 0.00 4.98 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:09 1541.82 1428.93 1676.86 0.00 0.00 0.00 16.45 6.38 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:10 1537.40 1435.57 1681.29 0.00 0.00 0.00 16.15 4.37 0.00 4.92 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:11 1537.40 1422.29 1670.22 0.00 0.00 0.00 15.42 6.44 0.00 4.98 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:12 1539.61 1426.71 1674.65 0.00 0.00 0.00 16.51 6.44 0.00 4.92 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:13 1539.61 1424.50 1661.36 0.00 0.00 0.00 14.62 6.44 0.00 4.98 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:14 1541.82 1428.93 1665.79 0.00 0.00 0.00 16.39 6.14 0.00 4.99 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:15 1541.82 1431.14 1676.86 0.00 0.00 0.00 16.39 6.44 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:16 1541.82 1428.93 1670.22 0.00 0.00 0.00 14.07 6.44 0.00 4.97 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:17 1532.97 1428.93 1656.94 0.00 0.00 0.00 15.54 6.32 0.00 4.98 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:18 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.45 6.38 0.00 4.99 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:19 1537.40 1426.71 1676.86 0.00 0.00 0.00 16.33 6.44 0.00 4.98 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:20 1535.18 1420.07 1656.94 0.00 0.00 0.00 16.27 5.77 0.00 4.98 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:21 1532.97 1424.50 1661.36 0.00 0.00 0.00 15.90 5.34 0.00 4.99 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:22 1544.04 1422.29 1672.43 0.00 0.00 0.00 16.39 6.38 0.00 4.98 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:23 1541.82 1424.50 1670.22 0.00 0.00 0.00 16.39 6.38 0.00 4.98 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:24 1541.82 1426.71 1674.65 0.00 0.00 0.00 15.54 6.32 0.00 5.00 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:25 1541.82 1426.71 1663.58 0.00 0.00 0.00 14.26 6.50 0.00 4.97 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:26 1548.47 1431.14 1679.07 0.00 0.00 0.00 16.33 6.38 0.00 4.98 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:27 1537.40 1428.93 1668.00 0.00 0.00 0.00 15.35 6.50 0.00 4.95 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:29 1539.61 1428.93 1668.00 0.00 0.00 0.00 14.56 6.50 0.00 4.97 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:30 1541.82 1431.14 1672.43 0.00 0.00 0.00 16.21 6.07 0.00 4.85 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:31 1532.97 1422.29 1679.07 0.00 0.00 0.00 16.58 5.77 0.00 4.82 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:32 1539.61 1422.29 1672.43 0.00 0.00 0.00 16.58 6.44 0.00 4.81 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:33 1541.82 1435.57 1672.43 0.00 0.00 0.00 16.33 6.50 0.00 4.76 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:34 1541.82 1428.93 1674.65 0.00 0.00 0.00 16.33 6.38 0.00 4.96 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:35 1532.97 1424.50 1679.07 0.00 0.00 0.00 16.27 5.16 0.00 4.91 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:36 1541.82 1431.14 1668.00 0.00 0.00 0.00 16.27 6.26 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:37 1532.97 1428.93 1683.50 0.00 0.00 0.00 16.39 6.50 0.00 4.92 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:38 1541.82 1424.50 1670.22 0.00 0.00 0.00 16.33 6.32 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:39 1537.40 1428.93 1672.43 0.00 0.00 0.00 15.29 6.44 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:40 1535.18 1428.93 1668.00 0.00 0.00 0.00 16.39 6.56 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:41 1539.61 1428.93 1674.65 0.00 0.00 0.00 14.19 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:42 1535.18 1428.93 1674.65 0.00 0.00 0.00 16.39 6.32 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:43 1539.61 1428.93 1672.43 0.00 0.00 0.00 15.17 6.44 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:44 1544.04 1435.57 1681.29 0.00 0.00 0.00 16.27 5.53 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:45 1539.61 1428.93 1670.22 0.00 0.00 0.00 15.23 6.32 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:46 1541.82 1431.14 1674.65 0.00 0.00 0.00 16.27 5.28 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:47 1541.82 1426.71 1672.43 0.00 0.00 0.00 16.33 6.50 0.00 4.83 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:48 1532.97 1415.65 1683.50 0.00 0.00 0.00 16.09 5.04 0.00 4.82 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:49 1530.76 1424.50 1687.93 0.00 0.00 0.00 16.27 4.67 0.00 4.95 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:50 1537.40 1428.93 1672.43 0.00 0.00 0.00 16.45 6.44 0.00 4.91 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:51 1532.97 1422.29 1656.94 0.00 0.00 0.00 16.27 5.59 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:52 1530.76 1424.50 1683.50 0.00 0.00 0.00 16.21 3.94 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:53 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.15 4.24 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:54 1541.82 1428.93 1672.43 0.00 0.00 0.00 16.33 6.01 0.00 4.96 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:55 1537.40 1424.50 1672.43 0.00 0.00 0.00 16.45 6.44 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:56 1537.40 1428.93 1674.65 0.00 0.00 0.00 16.33 6.32 0.00 5.08 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:57 1535.18 1428.93 1672.43 0.00 0.00 0.00 16.33 6.44 0.00 5.10 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:58 1541.82 1426.71 1672.43 0.00 0.00 0.00 16.33 6.56 0.00 4.88 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:51:59 1539.61 1433.35 1674.65 0.00 0.00 0.00 16.45 6.50 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:00 1535.18 1424.50 1665.79 0.00 0.00 0.00 16.33 6.01 0.00 5.08 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:01 1535.18 1426.71 1672.43 0.00 0.00 0.00 16.45 5.04 0.00 4.95 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:02 1537.40 1433.35 1676.86 0.00 0.00 0.00 16.39 6.26 0.00 5.08 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:03 1539.61 1424.50 1661.36 0.00 0.00 0.00 14.74 6.56 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:04 1535.18 1428.93 1665.79 0.00 0.00 0.00 16.33 6.50 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:05 1541.82 1428.93 1674.65 0.00 0.00 0.00 16.39 6.32 0.00 5.02 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:06 1537.40 1428.93 1668.00 0.00 0.00 0.00 15.35 6.56 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:07 1539.61 1426.71 1672.43 0.00 0.00 0.00 15.90 5.53 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:08 1537.40 1424.50 1668.00 0.00 0.00 0.00 16.45 6.44 0.00 4.89 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:09 1548.47 1435.57 1679.07 0.00 0.00 0.00 16.27 5.04 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:10 1539.61 1426.71 1670.22 0.00 0.00 0.00 16.45 6.56 0.00 4.86 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:11 1539.61 1428.93 1670.22 0.00 0.00 0.00 16.39 6.50 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:12 1535.18 1428.93 1670.22 0.00 0.00 0.00 16.33 6.26 0.00 5.08 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:13 1539.61 1424.50 1672.43 0.00 0.00 0.00 16.39 6.32 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:14 1535.18 1426.71 1665.79 0.00 0.00 0.00 14.01 6.68 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:15 1532.97 1431.14 1665.79 0.00 0.00 0.00 16.39 6.50 0.00 5.07 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:16 1532.97 1422.29 1668.00 0.00 0.00 0.00 16.39 5.59 0.00 5.10 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:17 1537.40 1426.71 1656.94 0.00 0.00 0.00 16.51 4.55 0.00 5.05 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:18 1544.04 1426.71 1679.07 0.00 0.00 0.00 16.33 6.26 0.00 5.09 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:19 1539.61 1428.93 1663.58 0.00 0.00 0.00 15.05 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:20 1541.82 1428.93 1659.15 0.00 0.00 0.00 16.39 6.50 0.00 5.08 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:21 1539.61 1428.93 1672.43 0.00 0.00 0.00 14.44 6.50 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:22 1544.04 1424.50 1668.00 0.00 0.00 0.00 16.45 6.50 0.00 4.86 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:23 1539.61 1426.71 1674.65 0.00 0.00 0.00 15.11 6.50 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:24 1535.18 1426.71 1668.00 0.00 0.00 0.00 16.09 6.44 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:25 1539.61 1428.93 1672.43 0.00 0.00 0.00 15.29 6.44 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:26 1537.40 1431.14 1665.79 0.00 0.00 0.00 16.45 6.50 0.00 4.86 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:27 1544.04 1422.29 1659.15 0.00 0.00 0.00 16.21 5.65 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:28 1541.82 1431.14 1676.86 0.00 0.00 0.00 14.13 6.56 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:29 1541.82 1422.29 1687.93 0.00 0.00 0.00 16.09 4.43 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:30 1532.97 1426.71 1681.29 0.00 0.00 0.00 16.39 6.50 0.00 5.02 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:31 1535.18 1426.71 1672.43 0.00 0.00 0.00 16.45 6.44 0.00 4.97 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:32 1539.61 1431.14 1676.86 0.00 0.00 0.00 16.39 6.68 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:33 1539.61 1428.93 1670.22 0.00 0.00 0.00 16.39 6.38 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:34 1537.40 1424.50 1672.43 0.00 0.00 0.00 16.27 4.49 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:35 1535.18 1424.50 1674.65 0.00 0.00 0.00 16.27 6.50 0.00 5.00 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:36 1537.40 1424.50 1674.65 0.00 0.00 0.00 16.39 6.50 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:37 1541.82 1426.71 1672.43 0.00 0.00 0.00 16.45 6.07 0.00 4.96 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:38 1539.61 1426.71 1659.15 0.00 0.00 0.00 15.72 6.07 0.00 5.07 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:39 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.39 6.56 0.00 4.99 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:41 1541.82 1431.14 1665.79 0.00 0.00 0.00 16.21 6.68 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:42 1541.82 1422.29 1654.72 0.00 0.00 0.00 16.51 6.68 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:43 1539.61 1431.14 1674.65 0.00 0.00 0.00 16.33 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:44 1532.97 1422.29 1661.36 0.00 0.00 0.00 15.84 5.77 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:45 1537.40 1426.71 1676.86 0.00 0.00 0.00 16.39 6.62 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:46 1539.61 1426.71 1659.15 0.00 0.00 0.00 16.27 5.95 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:47 1541.82 1431.14 1670.22 0.00 0.00 0.00 16.33 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:48 1539.61 1433.35 1670.22 0.00 0.00 0.00 14.19 6.68 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:49 1541.82 1428.93 1668.00 0.00 0.00 0.00 15.17 6.62 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:50 1537.40 1431.14 1672.43 0.00 0.00 0.00 15.96 5.40 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:51 1537.40 1424.50 1665.79 0.00 0.00 0.00 16.27 6.68 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:52 1541.82 1424.50 1674.65 0.00 0.00 0.00 16.39 6.56 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:53 1548.47 1431.14 1672.43 0.00 0.00 0.00 16.58 6.14 0.00 5.00 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:54 1544.04 1426.71 1668.00 0.00 0.00 0.00 14.26 6.56 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:55 1539.61 1428.93 1661.36 0.00 0.00 0.00 15.35 6.68 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:56 1537.40 1424.50 1668.00 0.00 0.00 0.00 15.96 6.62 0.00 5.09 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:57 1541.82 1431.14 1672.43 0.00 0.00 0.00 16.58 6.44 0.00 5.09 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:58 1541.82 1426.71 1672.43 0.00 0.00 0.00 16.15 6.68 0.00 5.00 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:52:59 1544.04 1428.93 1674.65 0.00 0.00 0.00 16.45 6.68 0.00 4.89 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:00 1541.82 1424.50 1676.86 0.00 0.00 0.00 16.39 6.62 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:01 1541.82 1424.50 1672.43 0.00 0.00 0.00 16.15 6.68 0.00 5.00 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:02 1546.25 1431.14 1683.50 0.00 0.00 0.00 16.15 4.49 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:03 1539.61 1424.50 1676.86 0.00 0.00 0.00 16.39 6.56 0.00 5.06 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:04 1535.18 1424.50 1670.22 0.00 0.00 0.00 16.39 6.81 0.00 5.11 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:05 1541.82 1428.93 1668.00 0.00 0.00 0.00 16.39 6.75 0.00 5.02 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:06 1539.61 1424.50 1676.86 0.00 0.00 0.00 16.33 6.07 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:07 1539.61 1424.50 1672.43 0.00 0.00 0.00 15.48 6.56 0.00 5.05 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:08 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.21 6.68 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:09 1535.18 1426.71 1672.43 0.00 0.00 0.00 16.39 6.75 0.00 4.95 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:10 1539.61 1428.93 1670.22 0.00 0.00 0.00 16.27 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:11 1544.04 1424.50 1672.43 0.00 0.00 0.00 16.39 6.56 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:12 1541.82 1424.50 1672.43 0.00 0.00 0.00 16.09 6.68 0.00 5.07 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:13 1541.82 1426.71 1665.79 0.00 0.00 0.00 16.27 6.56 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:14 1548.47 1424.50 1672.43 0.00 0.00 0.00 16.39 6.62 0.00 5.02 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:15 1539.61 1422.29 1659.15 0.00 0.00 0.00 15.72 6.20 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:16 1539.61 1428.93 1672.43 0.00 0.00 0.00 16.39 6.68 0.00 5.05 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:17 1539.61 1426.71 1674.65 0.00 0.00 0.00 15.11 6.68 0.00 5.14 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:18 1539.61 1424.50 1670.22 0.00 0.00 0.00 14.01 6.68 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:19 1546.25 1431.14 1672.43 0.00 0.00 0.00 16.39 6.56 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:20 1541.82 1431.14 1672.43 0.00 0.00 0.00 16.39 6.56 0.00 4.96 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:21 1537.40 1431.14 1676.86 0.00 0.00 0.00 16.21 4.24 0.00 5.12 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:22 1548.47 1431.14 1674.65 0.00 0.00 0.00 16.39 6.68 0.00 5.05 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:23 1541.82 1431.14 1665.79 0.00 0.00 0.00 15.11 6.26 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:24 1541.82 1424.50 1672.43 0.00 0.00 0.00 16.33 6.62 0.00 5.16 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:25 1537.40 1428.93 1670.22 0.00 0.00 0.00 14.93 6.62 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:26 1539.61 1431.14 1670.22 0.00 0.00 0.00 16.39 6.62 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:27 1541.82 1426.71 1670.22 0.00 0.00 0.00 16.39 6.56 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:28 1541.82 1431.14 1679.07 0.00 0.00 0.00 16.45 5.34 0.00 5.04 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:29 1544.04 1424.50 1672.43 0.00 0.00 0.00 16.33 6.56 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:30 1535.18 1422.29 1674.65 0.00 0.00 0.00 16.39 6.62 0.00 5.10 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:31 1539.61 1428.93 1661.36 0.00 0.00 0.00 15.17 6.50 0.00 5.16 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:32 1537.40 1426.71 1672.43 0.00 0.00 0.00 15.05 6.50 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:33 1539.61 1435.57 1681.29 0.00 0.00 0.00 16.27 4.30 0.00 5.11 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:34 1539.61 1426.71 1665.79 0.00 0.00 0.00 15.90 5.22 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:35 1539.61 1428.93 1663.58 0.00 0.00 0.00 15.66 6.07 0.00 5.17 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:36 1530.76 1426.71 1687.93 0.00 0.00 0.00 16.27 6.62 0.00 5.08 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:37 1544.04 1431.14 1674.65 0.00 0.00 0.00 16.09 6.68 0.00 5.11 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:38 1537.40 1428.93 1674.65 0.00 0.00 0.00 16.03 4.85 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:39 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.39 6.56 0.00 5.16 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:40 1532.97 1428.93 1665.79 0.00 0.00 0.00 16.39 6.26 0.00 5.16 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:41 1544.04 1431.14 1670.22 0.00 0.00 0.00 16.45 6.75 0.00 5.02 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:42 1544.04 1428.93 1665.79 0.00 0.00 0.00 16.33 6.26 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:53:43 1541.82 1433.35 1679.07 0.00 0.00 0.00 16.33 6.68 0.00 5.01 0.99 0.00 0.00 0.00 0.00 0.00
